Date,JPYUSD,GBPUSD,EURUSD,CADCNY,CADUSD,CADEUR,AUDJPY,NZDUSD,EURJPY,GBPJPY,EURGBP,EURSEK,EURCHF,EURHUF,CHFUSD,USDHKD,USDSGD,USDINR,USDMXN,USDPHP,USDIDR,USDTHB,USDMYR,USDZAR,CNYUSD
2017-01-12,115.098,1.221449,1.059771,5.2628,0.759694,0.7167,85.697998,0.706714,121.942001,140.557007,0.8677,9.5575,1.07329,307.455994,1.01303,7.7546,1.42582,68.139999,21.772051,49.478001,13241.0,35.41,4.4275,13.7182,6.9361
2017-01-13,114.664001,1.216545,1.061684,5.2324,0.760422,0.716,85.847,0.711187,121.709999,139.468002,0.8723,9.49634,1.07251,307.377991,1.0103,7.7542,1.42568,68.129501,21.470289,49.452999,13258.0,35.360001,4.46,13.523,6.8949
2017-01-16,114.226997,1.203935,1.062869,5.2224,0.761847,0.7166,85.639999,0.71316,121.389999,137.498001,0.88277,9.4852,1.07329,306.835999,1.00983,7.75478,1.42791,68.157799,21.677219,49.812,13313.0,35.419998,4.4655,13.52615,6.8988
2017-01-17,114.152,1.204021,1.060299,5.2311,0.759013,0.71574,85.293999,0.710071,121.028999,137.427994,0.8806,9.4895,1.07205,307.496002,1.0111,7.7552,1.42967,68.094597,21.51132,49.868999,13349.0,35.419998,4.46,13.66298,6.891
2017-01-18,112.877998,1.238804,1.069679,5.2424,0.765597,0.71563,85.224998,0.720279,120.738998,139.824997,0.86342,9.51617,1.07274,306.915985,1.00293,7.75551,1.41819,67.899498,21.90917,49.691002,13296.0,35.27,4.4675,13.45436,6.8446
2017-01-19,114.762001,1.225971,1.062778,5.1499,0.753864,0.70925,86.155998,0.712819,121.955002,140.675003,0.86681,9.5133,1.07106,307.404999,1.0078,7.75596,1.42928,68.197998,21.921989,49.669998,13370.0,35.419998,4.4475,13.6175,6.838
2017-01-20,114.980003,1.233837,1.065973,5.1491,0.750666,0.70412,86.969002,0.719342,122.529999,141.843994,0.86387,9.5414,1.07266,308.390991,1.00633,7.7568,1.4252,68.090302,21.576651,49.847,13378.0,35.41,4.4445,13.542,6.8613
2017-01-23,113.809998,1.238697,1.071375,5.1575,0.751665,0.70151,86.179001,0.718969,121.922997,140.959,0.86481,9.5084,1.07225,309.200989,1.00091,7.7577,1.42049,68.077202,21.325199,49.921001,13406.0,35.330002,4.4355,13.60689,6.8755
2017-01-24,112.779999,1.251721,1.076079,5.1716,0.755418,0.70196,85.501999,0.72361,121.337997,141.151993,0.85952,9.5035,1.07301,310.085999,0.99735,7.75664,1.41783,68.051399,21.506701,49.720001,13345.0,35.25,4.433,13.4539,6.844
2017-01-25,113.839996,1.253306,1.072869,5.2066,0.760248,0.70849,86.417999,0.725689,122.128998,142.662994,0.85596,9.4943,1.07394,310.19101,1.00107,7.75729,1.42102,68.164497,21.0553,49.709999,13342.0,35.240002,4.4188,13.36187,6.849
2017-01-26,113.292999,1.263408,1.075199,5.2591,0.76514,0.7112,85.790001,0.730082,121.790001,143.123993,0.85099,9.4738,1.07415,309.768005,0.99904,7.75667,1.41318,67.973,21.21216,49.52,13316.0,35.189999,4.4275,13.2308,6.8736
2017-01-27,114.455002,1.259541,1.068296,5.2479,0.763942,0.71501,86.210999,0.724501,122.264,144.145996,0.8481,9.44704,1.06811,310.645996,0.9999,7.7571,1.42635,68.149002,20.859529,49.655998,13387.0,35.299999,4.4301,13.33947,6.8784
2017-01-30,114.667999,1.259192,1.071398,5.1767,0.761528,0.71067,86.605003,0.727267,122.849998,144.369003,0.85079,9.46365,1.06869,311.048004,0.9974,7.75824,1.42841,68.110001,20.76749,49.639,13326.0,35.237999,4.4312,13.46817,6.883
2017-01-31,113.650002,1.25,1.070859,5.2442,0.763225,0.7126,85.973999,0.729522,121.718002,142.054001,0.85665,9.44499,1.06478,310.377991,0.99436,7.7581,1.42021,67.820999,20.805099,49.674999,13338.0,35.189999,4.4272,13.50808,6.8807
2017-02-01,112.742996,1.25897,1.08038,5.2688,0.767106,0.70992,85.435997,0.729432,121.776001,141.910004,0.85803,9.4443,1.0683,309.674011,0.989,7.7577,1.40955,67.501602,20.71018,49.620998,13345.0,35.099998,4.4277,13.46736,6.8787
2017-02-02,113.310997,1.266143,1.076739,5.2665,0.76636,0.71164,85.896004,0.725431,121.991997,143.408005,0.85053,9.42082,1.0692,309.234985,0.99311,7.75868,1.41307,67.395401,20.528271,49.68,13360.0,35.110001,4.422,13.4565,6.8809
2017-02-03,112.789001,1.252003,1.076171,5.2741,0.767442,0.7131,86.333,0.72856,121.369003,141.197006,0.85952,9.41413,1.06797,309.308014,0.99245,7.75867,1.41193,67.265602,20.33626,49.759998,13346.0,35.07,4.4255,13.3734,6.88
2017-02-06,112.639,1.248424,1.078295,5.2702,0.768155,0.71231,86.453003,0.73147,121.452003,140.604004,0.86365,9.4493,1.0699,309.738007,0.99235,7.75746,1.40805,67.157303,20.54472,49.638,13338.0,35.006001,4.4275,13.2539,6.8722
2017-02-07,111.827003,1.246836,1.074322,5.2389,0.764234,0.7111,85.491997,0.731738,120.132004,139.410004,0.86157,9.48367,1.06501,309.757996,0.99135,7.75754,1.41018,67.195297,20.608879,49.48,13326.0,34.997002,4.4345,13.28262,6.8636
2017-02-08,112.387001,1.249625,1.067806,5.2121,0.758133,0.70986,85.646004,0.729799,120.0,140.429001,0.8545,9.47847,1.06532,308.600006,0.9978,7.75797,1.4184,67.3405,20.51235,49.618999,13310.0,35.02,4.4375,13.4268,6.8845
2017-02-09,111.952003,1.252803,1.069221,5.2217,0.760699,0.7111,85.431999,0.723552,119.693001,140.237,0.8534,9.4535,1.06414,308.588989,0.99523,7.75926,1.41641,66.964302,20.361589,49.750999,13302.0,35.02,4.437,13.4069,6.8725
2017-02-10,113.433998,1.249812,1.065859,5.2216,0.761441,0.71416,86.496002,0.719538,120.896004,141.759995,0.85275,9.4851,1.06729,308.037994,1.0014,7.75717,1.42174,66.7453,20.32498,49.740002,13288.0,35.060001,4.4363,13.41819,6.8686
2017-02-13,113.914001,1.248455,1.061954,5.2202,0.762317,0.7175,87.367996,0.719424,120.961998,142.169998,0.8505,9.4843,1.0666,308.178009,1.0044,7.75735,1.42323,66.843697,20.275999,49.904999,13335.0,35.07,4.4498,13.36888,6.8952
2017-02-14,113.705002,1.252301,1.05985,5.2557,0.765023,0.7216,86.889999,0.71805,120.501999,142.376007,0.84626,9.47111,1.06565,307.984009,1.0056,7.75828,1.42323,66.915398,20.27314,49.787998,13323.0,35.060001,4.4475,13.3152,6.8795
2017-02-15,114.301003,1.247038,1.057832,5.242,0.764456,0.72253,87.644997,0.717288,120.893997,142.522995,0.84827,9.4498,1.06446,307.964996,1.00626,7.75865,1.42009,66.775902,20.286551,49.737,13321.0,34.999001,4.4465,13.0766,6.8668
2017-02-16,114.112,1.246976,1.060738,5.2491,0.765246,0.72132,88.102997,0.722272,121.035004,142.281006,0.85057,9.45689,1.06566,307.855011,1.00468,7.75884,1.41812,66.865501,20.397449,49.808998,13316.0,34.990002,4.4505,12.9007,6.8684
2017-02-17,113.305,1.248923,1.067225,5.2346,0.764807,0.71656,87.223,0.721548,120.916,141.485001,0.8545,9.45294,1.06419,307.348999,0.99724,7.75902,1.41649,67.164803,20.412491,49.826,13321.0,34.987,4.451,13.0088,6.8526
2017-02-20,112.911003,1.243394,1.062665,5.2311,0.764047,0.7188,86.571999,0.71819,119.976997,140.378006,0.85458,9.46036,1.0646,307.97699,1.00186,7.76042,1.41837,67.065201,20.35701,50.102001,13350.0,34.990002,4.4555,13.06583,6.8557
2017-02-21,113.279999,1.247334,1.06094,5.2414,0.763056,0.71913,87.082001,0.717618,120.172997,141.274002,0.85054,9.4808,1.06434,307.565002,1.00326,7.7607,1.41874,66.964996,19.99926,50.305,13347.0,35.014,4.455,13.05248,6.8781
2017-02-22,113.668999,1.248704,1.054207,5.2285,0.76067,0.7215,87.248001,0.71644,119.824997,141.925995,0.84418,9.4566,1.06386,307.415009,1.0091,7.76025,1.42018,66.965103,19.889799,50.125999,13358.0,35.012001,4.4513,13.14442,6.8826
2017-02-23,113.417,1.245377,1.055409,5.2146,0.759613,0.71983,87.278,0.718179,119.655998,141.222,0.8471,9.4661,1.06666,307.868988,1.0108,7.75982,1.4139,66.914299,19.67976,50.075001,13338.0,35.0,4.443,12.99801,6.8737
2017-02-24,112.681999,1.255619,1.058447,5.2336,0.763324,0.72106,86.902,0.72304,119.261002,141.464996,0.84292,9.51741,1.06486,308.739014,1.00612,7.75877,1.40791,66.6828,19.91078,50.07,13325.0,34.942001,4.4375,12.8535,6.8655
2017-02-27,112.188004,1.239956,1.055275,5.224,0.762236,0.72222,86.046997,0.719217,118.384003,139.087006,0.85099,9.541,1.06461,308.359985,1.00887,7.76006,1.40569,66.635002,19.8972,50.159,13324.0,34.841999,4.4375,12.9235,6.9007
2017-02-28,112.745003,1.243936,1.058425,5.2035,0.758328,0.7161,86.529999,0.71853,119.323997,140.223007,0.8509,9.59481,1.06842,307.518005,1.00947,7.76122,1.40528,66.693199,20.1101,50.098999,13339.0,34.84,4.4375,12.9917,6.8701
2017-03-01,113.077003,1.237808,1.056915,5.1525,0.751241,0.71072,86.407997,0.717221,119.499001,139.951996,0.8538,9.5609,1.0639,307.862,1.00661,7.762,1.406,66.705101,19.85146,50.133999,13391.0,34.93,4.446,13.1229,6.8664
2017-03-02,114.121002,1.22722,1.053585,5.1476,0.748951,0.7106,87.384003,0.71147,120.223999,140.024002,0.85843,9.54296,1.06436,307.417999,1.01031,7.76223,1.4119,66.858002,20.003349,50.172001,13392.0,35.009998,4.4445,13.0088,6.8822
2017-03-03,114.342003,1.227476,1.050972,5.1366,0.746675,0.7104,86.569,0.70624,120.136002,140.337006,0.85595,9.5387,1.06467,309.528015,1.01323,7.7616,1.41249,66.8451,19.50329,50.159,13373.0,35.046001,4.452,13.1432,6.8876
2017-03-06,113.847,1.230012,1.062045,5.1465,0.747272,0.70353,86.459,0.703759,120.901001,140.014999,0.86336,9.53527,1.07034,308.878998,1.00793,7.76247,1.40924,66.773003,19.60214,48.766998,13278.0,35.009998,4.4495,12.9989,6.8962
2017-03-07,113.917,1.22429,1.057921,5.1393,0.746191,0.70526,86.449997,0.699408,120.513,139.427994,0.8644,9.54217,1.07064,309.61499,1.01208,7.76415,1.41234,66.664703,19.479679,50.255001,13342.0,35.040001,4.4445,13.0038,6.8967
2017-03-08,113.926003,1.22045,1.057015,5.1398,0.745684,0.70536,86.519997,0.696398,120.410004,139.026001,0.866,9.52378,1.07078,309.843994,1.01306,7.7643,1.41041,66.616203,19.678591,50.141998,13336.0,35.099998,4.452,12.9571,6.9023
2017-03-09,114.411003,1.21773,1.054741,5.1175,0.74151,0.7028,86.099998,0.691678,120.643997,139.259995,0.866,9.5387,1.0695,310.635986,1.01433,7.7663,1.4169,66.764999,19.828079,50.183998,13368.0,35.27,4.46,13.14038,6.9119
2017-03-10,115.149002,1.215732,1.057843,5.109,0.740368,0.6996,86.439003,0.68966,121.795998,139.962997,0.87016,9.5672,1.07075,311.536011,1.01233,7.7646,1.42116,66.680496,19.594101,50.238998,13403.0,35.389999,4.4505,13.3139,6.9102
2017-03-13,114.732002,1.217137,1.069004,5.0602,0.743025,0.69489,86.540001,0.692358,122.664001,139.623001,0.87822,9.61438,1.07929,312.731995,1.0095,7.76454,1.41235,66.485001,19.62001,50.252998,13346.0,35.32,4.445,13.19544,6.8566
2017-03-14,114.915001,1.220599,1.065144,5.1327,0.743428,0.69786,86.940002,0.691812,122.387001,140.248001,0.87256,9.523,1.07304,312.088013,1.0074,7.76485,1.41553,66.170097,19.6539,50.139999,13372.0,35.330002,4.4475,13.12288,6.913
2017-03-15,114.658997,1.215746,1.061244,5.1256,0.742253,0.6993,86.737999,0.692938,121.669998,139.382004,0.87286,9.5132,1.07119,311.247986,1.00941,7.76715,1.4148,65.775101,19.232201,50.175999,13390.0,35.265999,4.441,13.1397,6.9145
2017-03-16,113.402,1.228426,1.073791,5.193,0.752061,0.70033,87.380997,0.702741,121.764999,139.266006,0.87423,9.5292,1.0737,309.937988,1.0,7.76514,1.40169,65.620499,19.2344,50.074001,13217.0,35.021,4.437,12.8094,6.9136
2017-03-17,113.339996,1.235117,1.07747,5.1706,0.750604,0.69675,86.897003,0.698319,122.096001,139.977997,0.8721,9.489,1.07302,309.717987,0.9961,7.76335,1.40137,65.404503,19.075991,49.887001,13283.0,34.91,4.435,12.7574,6.8967
2017-03-20,112.674004,1.238451,1.074299,5.1704,0.750019,0.69797,86.838997,0.702859,121.035004,139.522995,0.86737,9.48127,1.0715,308.578003,0.9973,7.76155,1.4015,65.468102,19.00639,50.175999,13330.0,34.799,4.425,12.69895,6.9041
2017-03-21,112.572998,1.236705,1.073768,5.1708,0.749754,0.6981,86.980003,0.70492,120.850998,139.216003,0.8681,9.47263,1.07245,308.210999,0.9986,7.76505,1.39707,65.335297,19.094801,49.959,13332.0,34.633999,4.423,12.63802,6.906
2017-03-22,111.531998,1.248206,1.081245,5.1467,0.748671,0.69225,85.584,0.704141,120.587997,139.199997,0.86625,9.51157,1.07404,308.528015,0.99337,7.76555,1.40025,65.495003,19.015909,50.098999,13308.0,34.75,4.4245,12.6719,6.8849
2017-03-23,111.369003,1.247505,1.079016,5.1561,0.750075,0.69496,85.389999,0.704042,120.178001,138.919998,0.86498,9.49395,1.07053,308.270996,0.992,7.76565,1.3993,65.364998,18.942511,50.101002,13327.0,34.576,4.4265,12.55937,6.883
2017-03-24,111.003998,1.251878,1.078388,5.1515,0.749148,0.6944,84.730003,0.702928,119.698997,138.934006,0.8615,9.51687,1.071,309.007996,0.99322,7.7675,1.39963,65.444397,18.74823,50.269001,13318.0,34.582001,4.423,12.4556,6.8858
2017-03-27,110.552002,1.251455,1.084952,5.1368,0.750497,0.6917,84.376999,0.704558,119.915001,138.319,0.86671,9.52459,1.07171,310.053009,0.98805,7.76591,1.39573,65.393097,18.873449,50.175999,13320.0,34.502998,4.4095,12.39896,6.8535
2017-03-28,110.771004,1.255792,1.086095,5.1263,0.74691,0.68769,84.503998,0.704791,120.303001,139.091003,0.8647,9.54112,1.07064,308.5,0.98577,7.7672,1.39425,65.044998,18.98951,49.990002,13308.0,34.384998,4.41,12.7389,6.8721
2017-03-29,111.225998,1.242143,1.081771,5.1355,0.747529,0.6906,85.107002,0.70082,120.300003,138.145996,0.8707,9.5501,1.07308,309.394989,0.99208,7.76772,1.39732,65.110001,18.706499,50.032001,13309.0,34.458,4.4175,12.97658,6.8783
2017-03-30,111.153999,1.244044,1.075963,5.1606,0.750131,0.6968,85.223,0.703378,119.57,138.266998,0.86487,9.5419,1.07225,309.497986,0.99667,7.7689,1.3946,64.779999,18.726231,50.062,13303.0,34.403,4.419,13.0408,6.8877
2017-03-31,111.776001,1.247847,1.068707,5.1603,0.750047,0.7016,85.540001,0.700359,119.440002,139.459,0.85647,9.54479,1.0691,308.808014,1.00044,7.77007,1.39721,64.790001,18.691589,50.070999,13299.0,34.479,4.423,13.4326,6.889
2017-04-03,111.264999,1.254076,1.066883,5.1569,0.750424,0.70326,84.878998,0.700491,118.707001,139.509995,0.8508,9.5568,1.06924,308.576996,1.0022,7.7701,1.3971,64.7967,18.697901,50.164001,13335.0,34.346001,4.4255,13.35569,6.8802
2017-04-04,110.709,1.249219,1.067008,5.1361,0.747127,0.70012,84.183998,0.70175,118.119003,138.276001,0.854,9.55868,1.06867,308.167999,1.0014,7.7712,1.39612,64.877502,18.814791,49.990002,13316.0,34.360001,4.429,13.6907,6.8839
2017-04-05,110.853996,1.243998,1.068034,5.1322,0.746386,0.6987,83.892998,0.697642,118.389999,137.889008,0.8583,9.605,1.06964,309.678009,1.0016,7.77013,1.3977,65.050003,18.799801,50.080002,13332.0,34.439999,4.43,13.6013,6.8852
2017-04-06,110.380997,1.248907,1.067247,5.1248,0.744358,0.69737,83.528999,0.69772,117.792,137.834,0.8544,9.58478,1.07117,310.069,1.0036,7.76861,1.40036,65.040001,18.742901,49.994999,13323.0,34.549999,4.434,13.78008,6.8939
2017-04-07,110.897003,1.246867,1.064464,5.1335,0.745245,0.70002,83.626999,0.697379,118.033997,138.259995,0.85359,9.60357,1.07007,310.389008,1.00531,7.7696,1.40214,64.580002,18.651979,50.039001,13353.0,34.581001,4.434,13.7719,6.8978
2017-04-10,111.224998,1.237517,1.058201,5.1434,0.745879,0.70475,83.490997,0.69417,117.692001,137.630005,0.85503,9.60434,1.0681,309.535004,1.00941,7.76829,1.40577,64.260002,18.689831,48.841999,13373.0,34.626999,4.4325,13.7577,6.9057
2017-04-11,110.717003,1.242545,1.05976,5.1746,0.75061,0.70821,83.092003,0.696452,117.322998,137.546005,0.8529,9.6169,1.0682,310.822998,1.0078,7.7699,1.40464,64.574997,18.753599,49.41,13271.0,34.610001,4.431,13.9137,6.9033
2017-04-12,109.586998,1.249235,1.061132,5.1644,0.750435,0.70715,82.217003,0.695889,116.25,136.884003,0.84934,9.60501,1.06848,311.768005,1.00693,7.77012,1.40311,64.629997,18.55456,49.497002,13291.0,34.529999,4.425,13.80515,6.8908
2017-04-13,108.902,1.254989,1.067065,5.1969,0.755144,0.70759,82.089996,0.699359,116.197998,136.656998,0.85018,9.57307,1.06917,312.265015,1.00205,7.77026,1.39499,64.5,18.566719,49.283001,13277.0,34.386002,4.41,13.4618,6.8909
2017-04-14,109.100998,1.250782,1.061639,5.1571,0.749828,0.70621,82.523003,0.69958,115.875999,136.395004,0.84888,9.5909,1.0674,312.640991,1.00546,7.77298,1.39821,64.449997,18.49655,49.415001,13276.0,34.32,4.4025,13.4381,6.8865
2017-04-17,108.322998,1.25351,1.061053,5.169,0.751145,0.70788,82.114998,0.701479,114.931999,135.757996,0.84651,9.58676,1.06639,312.667999,1.00507,7.77275,1.39573,64.453697,18.499559,49.433998,13287.0,34.333,4.4025,13.39268,6.891
2017-04-18,109.112,1.255777,1.064453,5.1479,0.750441,0.7049,82.834999,0.701228,116.154999,137.007004,0.84754,9.57716,1.06882,313.699005,1.00419,7.77151,1.3979,64.408302,18.58403,49.540001,13279.0,34.272999,4.409,13.292,6.8686
2017-04-19,108.535004,1.284456,1.072869,5.1363,0.747267,0.69642,82.035004,0.704602,116.432999,139.397003,0.83521,9.61297,1.06885,313.364014,0.99634,7.7738,1.39566,64.57,18.8589,49.542,13296.0,34.330002,4.399,13.26328,6.8819
2017-04-20,108.834,1.278233,1.071501,5.1007,0.741675,0.69212,81.570999,0.703898,116.605003,139.098007,0.8382,9.60894,1.06913,313.178986,0.99785,7.77345,1.398,64.646698,18.81171,49.594002,13343.0,34.376999,4.396,13.2651,6.886
2017-04-21,109.375,1.280197,1.07149,5.1002,0.742065,0.69253,82.233002,0.699022,117.194,140.005997,0.83692,9.62938,1.07023,312.96701,0.9987,7.7746,1.39849,64.660004,18.797001,49.681,13317.0,34.41,4.397,13.1314,6.8817
2017-04-24,109.977997,1.282627,1.087394,5.0306,0.741675,0.68199,83.094002,0.70422,119.579002,141.042999,0.8476,9.60899,1.07963,311.645996,0.9929,7.77497,1.39294,64.639999,18.813101,49.839001,13105.0,34.316002,4.398,12.9809,6.7921
2017-04-25,109.640999,1.277661,1.086484,5.0737,0.738062,0.67902,82.870003,0.701351,119.116997,140.069,0.8502,9.623,1.0819,311.10199,0.99588,7.77855,1.39322,64.389999,18.866249,49.68,13124.0,34.314999,4.369,13.0195,6.8825
2017-04-26,111.045998,1.283236,1.092825,5.064,0.736708,0.67405,83.682999,0.695062,121.339996,142.481995,0.85154,9.5835,1.08559,311.697998,0.99343,7.7807,1.39406,64.349998,19.16316,49.515999,13303.0,34.421001,4.345,13.07068,6.8817
2017-04-27,111.191002,1.284835,1.090893,5.0535,0.734236,0.67298,83.166,0.69026,121.291,142.841003,0.84896,9.55167,1.08339,312.287994,0.993,7.77999,1.3951,64.019997,19.055901,49.743999,13261.0,34.459999,4.345,13.24742,6.8921
2017-04-28,111.225998,1.289358,1.086425,5.0541,0.733789,0.67535,83.042999,0.68835,120.834999,143.386993,0.84256,9.602,1.08024,311.261993,0.99437,7.78009,1.3967,64.059998,18.809139,49.828999,13351.0,34.59,4.3395,13.339,6.8969
2017-05-01,111.302002,1.293159,1.09075,5.0342,0.73303,0.67205,83.278999,0.687389,121.417999,143.919006,0.84339,9.64436,1.08431,312.936005,0.99419,7.77684,1.39685,64.258301,18.72855,50.203999,13322.0,34.494999,4.34,13.3338,6.9121
2017-05-02,111.811996,1.28974,1.090893,5.0349,0.731422,0.67028,84.202003,0.692262,121.968002,144.212006,0.84579,9.64574,1.08606,311.634003,0.99567,7.7785,1.39619,64.18,18.75318,50.016998,13325.0,34.589001,4.3255,13.3858,6.893
2017-05-03,111.969002,1.294163,1.093565,5.023,0.72957,0.6669,84.445999,0.696258,122.462997,144.903,0.84498,9.62031,1.0836,311.934998,0.99103,7.78048,1.39307,64.07,18.8277,49.889,13295.0,34.450001,4.3175,13.3378,6.8935
2017-05-04,112.782997,1.287167,1.088898,5.0183,0.728475,0.66894,83.760002,0.688658,122.799004,145.167007,0.84586,9.6251,1.0824,311.622986,0.99418,7.7809,1.39723,64.209999,19.041,49.828999,13304.0,34.549999,4.3265,13.4328,6.8967
2017-05-05,112.537003,1.292491,1.098153,5.0083,0.727209,0.66215,83.405998,0.687569,123.581001,145.440002,0.8495,9.69768,1.08282,312.069,0.98611,7.78262,1.3999,64.169998,18.946671,49.759998,13340.0,34.624001,4.335,13.6325,6.8954
2017-05-08,112.683998,1.296563,1.096515,5.003,0.731459,0.66707,83.557999,0.690088,123.557999,146.091995,0.84565,9.6709,1.08531,311.403992,0.98987,7.78296,1.40638,64.307999,19.191851,49.743999,13315.0,34.643002,4.335,13.45108,6.8847
2017-05-09,113.230003,1.294331,1.092777,5.0357,0.730263,0.66831,83.654999,0.692089,123.708,146.509995,0.84419,9.6587,1.09054,310.899994,0.9982,7.7844,1.40554,64.411797,19.1675,49.75,13324.0,34.659,4.344,13.60702,6.9045
2017-05-10,113.697998,1.29485,1.088684,5.0322,0.729554,0.66996,83.471001,0.689798,123.739998,147.207001,0.84071,9.66551,1.09584,311.608002,1.00665,7.7839,1.40999,64.639999,19.025881,49.860001,13359.0,34.750999,4.34,13.6215,6.9071
2017-05-11,114.328003,1.293059,1.087075,5.0284,0.729357,0.67107,84.099998,0.683359,124.230003,147.824005,0.84045,9.6941,1.09659,310.528015,1.009,7.7861,1.4115,64.550003,18.814699,49.772999,13353.0,34.759998,4.346,13.4883,6.903
2017-05-12,113.808998,1.289158,1.086496,5.0318,0.729719,0.67154,83.964996,0.684388,123.648003,146.681,0.84287,9.64701,1.09489,309.804993,1.00784,7.78921,1.40773,64.360001,18.782009,49.801998,13312.0,34.706001,4.344,13.3558,6.9037
2017-05-15,113.271004,1.28866,1.092729,5.0249,0.72899,0.66705,83.731003,0.686639,123.769997,145.932999,0.84803,9.6564,1.09377,309.414001,1.00107,7.79293,1.40402,64.165497,18.6861,49.696999,13323.0,34.650002,4.321,13.3668,6.9021
2017-05-16,113.641998,1.290306,1.098177,5.051,0.733767,0.66811,84.297997,0.689028,124.782997,146.595993,0.85088,9.69108,1.09326,308.752991,0.99568,7.7865,1.39721,64.0383,18.6805,49.509998,13285.0,34.540001,4.315,13.168,6.894
2017-05-17,112.646004,1.291689,1.109398,5.0538,0.73463,0.6621,83.580002,0.689042,124.966003,145.490005,0.85882,9.73657,1.09196,309.14801,0.98431,7.7872,1.39471,63.900002,18.941971,49.516998,13274.0,34.452999,4.3205,13.0707,6.8886
2017-05-18,111.125999,1.297017,1.115636,5.0542,0.735354,0.65903,82.570999,0.693972,123.959999,144.110992,0.8601,9.74426,1.09232,308.856995,0.97916,7.7856,1.3912,64.230003,18.837681,49.654999,13318.0,34.458,4.3255,13.2572,6.8813
2017-05-19,111.401001,1.29584,1.111358,5.0577,0.735105,0.6612,82.679001,0.68956,123.800003,144.356003,0.85754,9.77136,1.08822,309.833008,0.97946,7.78313,1.39257,64.871101,18.708191,49.705002,13399.0,34.52,4.32,13.40925,6.8891
2017-05-22,111.283997,1.301219,1.120486,5.039,0.739853,0.66023,82.926003,0.693428,124.684998,144.791,0.86105,9.7751,1.09005,308.406006,0.97289,7.7822,1.38624,64.448502,18.70463,49.681999,13328.0,34.311001,4.302,13.2011,6.8539
2017-05-23,110.890999,1.299528,1.123886,5.0969,0.741185,0.6594,82.835999,0.700471,124.621002,144.091995,0.8648,9.76847,1.09356,308.174011,0.973,7.78466,1.3859,64.500198,18.64859,49.618,13296.0,34.292999,4.291,13.2337,6.8844
2017-05-24,111.957001,1.295656,1.117931,5.0903,0.739579,0.6615,83.644997,0.700908,125.153999,145.048996,0.8628,9.73597,1.09149,308.39801,0.97622,7.78708,1.39088,64.885201,18.438511,49.768002,13296.0,34.439999,4.296,13.092,6.8912
2017-05-25,111.524002,1.298027,1.123091,5.1303,0.745551,0.66378,83.607002,0.704632,125.244003,144.725998,0.86531,9.72613,1.09204,307.618011,0.97246,7.78778,1.38403,64.760101,18.49165,49.847,13302.0,34.300999,4.276,12.8897,6.89
2017-05-26,111.730003,1.293326,1.121076,5.0873,0.741653,0.66149,83.279999,0.701858,125.249001,144.464996,0.86695,9.7406,1.09091,307.066986,0.97315,7.79049,1.38621,64.545403,18.4835,49.813999,13302.0,34.158001,4.267,12.9161,6.8677
2017-05-29,111.255997,1.281427,1.117606,5.0908,0.743307,0.665,82.815002,0.705159,124.328003,142.552002,0.8721,9.70662,1.08953,307.319,0.97498,7.79165,1.38282,64.513199,18.4701,49.749001,13288.0,34.025002,4.2735,12.81991,6.857
2017-05-30,111.174004,1.281411,1.112904,5.0817,0.742203,0.66682,82.698997,0.705159,123.723,142.449997,0.86845,9.7131,1.08975,307.575012,0.97924,7.7941,1.38705,64.508598,18.718769,49.676998,13315.0,34.125999,4.281,12.99144,6.8562
2017-05-31,110.838997,1.280902,1.117169,5.0832,0.742379,0.6642,82.639999,0.708642,123.800003,141.973999,0.8721,9.75286,1.0901,307.688995,0.97584,7.79212,1.3856,64.618599,18.635349,49.694,13319.0,34.113998,4.2883,13.11018,6.8558
2017-06-01,110.795998,1.287548,1.124354,5.0427,0.741268,0.65935,82.272003,0.708341,124.510002,142.619995,0.8729,9.7664,1.08815,307.878998,0.96799,7.7913,1.38361,64.500099,18.645149,49.784,13294.0,34.041,4.2855,13.0755,6.8112
2017-06-02,111.436996,1.288826,1.121579,5.0316,0.739891,0.65972,82.223999,0.7062,124.956001,143.593994,0.8701,9.7311,1.0892,307.889008,0.9711,7.79085,1.38642,64.372299,18.665991,49.66,13288.0,34.150002,4.2775,12.88739,6.8086
2017-06-05,110.462997,1.287001,1.128083,5.0406,0.740829,0.65663,82.050003,0.71372,124.602997,142.154999,0.87645,9.72689,1.08609,307.181,0.96284,7.78978,1.38175,64.404999,18.332001,49.617001,13304.0,34.048,4.261,12.814,6.8128
2017-06-06,110.380997,1.290739,1.125682,5.0417,0.741966,0.65906,82.646004,0.713058,124.247002,142.464005,0.8719,9.73911,1.08618,307.028015,0.965,7.7923,1.3809,64.344002,18.25329,49.275002,13283.0,34.006001,4.27,12.69053,6.8028
2017-06-07,109.509003,1.290672,1.127142,5.0465,0.743517,0.65958,82.236,0.718061,123.410004,141.317001,0.87332,9.77296,1.0848,308.108002,0.96252,7.7933,1.37965,64.420502,18.253269,49.360001,13259.0,33.938999,4.259,12.809,6.7957
2017-06-08,109.900002,1.29621,1.125518,5.025,0.740165,0.65754,82.862,0.718969,123.679001,142.431,0.86825,9.77653,1.08571,308.346008,0.96473,7.794,1.38257,64.418297,18.21513,49.353001,13313.0,34.029999,4.26,12.8157,6.7975
